contributor_name,doc_id,contribution_type
Ericsson,R1-2407057,Technical Analysis & Proposals
Ericsson,R1-2405702,Change Request Proposal
HiSilicon,R1-2403929,Source
"Huawei, HiSilicon",R1-2409411,Technical Proposal
Huawei,R1-2403461,Measurement Methodology Proposal
Spreadtrum Communications,R1-2401672,Proposal 2.1
MediaTek Inc.,R1-2408695,Contribution
ZTE Corporation,R1-2409550,Discussion
UNISOC,R1-2409636,Proposals
Fraunhofer IIS,R1-2404003,Technical Analysis
CICTCI,R1-2400759,Discussion/Decision
Ericsson,R1-2408814,CR Proposal
Qualcomm Inc.,R1-2408831,Reply LS
Huawei,R1-2409019,Technical Contributions
CATT,R1-2406365,Source
Tejas Networks,R1-2403892,Technical Proposal
InterDigital,R1-2407319,Technical Input
"NTT DOCOMO, INC.",R1-2407388,Moderator
Kevin Lin,R1-2407539,Contact Person
Xiaomi,R1-2400540,Discussion
CATT,R1-2405536,Technical Contribution
Fraunhofer IIS,R1-2404903,Technical Analysis
Huawei,R1-2402014,Primary contributor
MediaTek Inc.,R1-2405074,Discussion
HiSilicon,R1-2408169,Source
Samsung,R1-2404126,Contribution
Ericsson,R1-2405374,Discussion
OPPO,R1-2404836,Change Proposal
ZTE Corporation,R1-2401732,Contact person
ETRI,R1-2404787,Discussion/Decision
LG Electronics,R1-2406607,Discussion and decision
Huawei,R1-2400130,Discussion and Decision
IIT Kanpur,R1-2405296,Evaluation Results Submission
Mavenir,R1-2410563,Discussion and Decision
CEWiT,R1-2405247,Technical Analysis
Google,R1-2400393,Discussion/Decision
Qualcomm Incorporated,R1-2403171,Technical Proposal
ZTE,R1-2405003,Technical Analysis
ZTE,R1-2407525,Moderator
Samsung,R1-2408645,Discussion and decision
Nokia,R1-2401859,Source
Nokia,R1-2407551,Agreement
Chunhui Zhang,R1-2400027,Contact Person
Fraunhofer HHI,R1-2410255,Technical Contribution
CATT,R1-2402389,Technical Proposal
"Nokia, Nokia Shanghai Bell",R1-2402636,Change Proposal
Huawei,R1-2407571,Technical Proposal
Qualcomm Incorporated,R1-2403199,Technical Contribution
Huawei,R1-2406996,Technical contribution
ZTE,R1-2407375,Commenter
Google,R1-2410901,LS
CICTCI,R1-2402361,Source
ETRI,R1-2410259,Discussion
RAN2,R2-2313706,Technical Contribution
ZTE Corporation,R1-2405934,Source
HiSilicon,R1-2409406,System Simulations
Sharp,R1-2401045,Contribution
HiSilicon,R1-2405868,Co-author
Samsung,R1-2402479,Discussion
ZTE Corporation,R1-2403728,Liaison Statement
RAN2,R2-2407832,Liaison Statement
HiSilicon,R1-2403356,Source
LG Electronics,R1-2408676,Discussion and decision
CATT,R1-2406357,Technical Analysis
OPPO,R1-2405555,Moderator
Nokia,R1-2400936,Source
Chunxuan Ye,R1-2402862,Reply LS Author
MediaTek Inc.,R1-240nnnn,CR Proposer
HiSilicon,R1-2408180,Technical Contribution
HiSilicon,R1-2402003,Simulation Results
Sanechips,R1-2406679,CR draft
Huawei,R1-2403660,Ad-Hoc Chair
Ericsson,R1-2402078,Discussion Document
Qualcomm Incorporated,R1-2405164,Discussion and Decision
MediaTek,R1-2401543,Moderator Summary
Spreadtrum,R1-2409646,Discussion/Decision
Langbo,R1-2404730,CR Submission
"InterDigital, Inc.",R1-2408437,Discussion and Decision
ZTE Corporation,R1-2410795,Moderator
CATT,R1-2400427,Source
Hisilicon,R1-2409369,Proposed change
MediaTek Inc.,R1-2407813,Discussion and Decision
Samsung,R1-2408635,Discussion and Decision
"NTT DOCOMO, INC.",R1-2406926,Technical Contribution
"Nokia, Nokia Shanghai Bell",R1-2406427,Discussion/Decision Proposal
Huawei,R1-2409397,Technical Analysis
Baicells,R1-2408310,Discussion and Decision
Nokia,R1-2402839,Technical contribution
Takako Sanda,R2-2401814,Reply LS author
Sharp,R1-2408608,Discussion & Decision Proposal
LG Electronics,R1-2406446,Technical Analysis
III,R1-2405182,Discussion
NEC,R1-2402766,Discussion and Decision
Samsung,R1-2404954,Change Request Proposal
TCL,R1-2406394,Source
Nokia Shanghai Bell,R1-2400649,Contribution
Ericsson,R1-2401140,Discussion/Decision
ZTE Corporation,R1-2406041,Discussion and Decision
Apple,R1-2405583,Reply LS
HiSilicon,R1-2407672,Source
CMCC,R1-240XXXX,Evaluation Methodology
Google,R1-2403711,Source to WG
HiSilicon,R1-2403347,Source
CATT,R1-2406374,Source
MediaTek Inc.,R1-2402936,Discussion Document
Xiaomi,R1-2402667,Discussion and Decision
Zhixun Tang (Ericsson),R4-2416913,Contact Person
China Telecom,R1-2410007,Source
Nokia,R1-2410624,Source
ZTE,R1-2402267,Discussion
Tiami Networks,R1-2400168,Proposal
Ericsson,R1-2403407,CR Proposal
Spreadtrum Communications,R1-2407705,Technical Contribution
China Mobile Communications Corporation,R1-2409525,Discussion and Decision
Ericsson,R1-2409302,Source
CATT,R1-2409924,Discussion and Decision
Sanechips,R1-2400487,Technical Analysis
"InterDigital, Inc.",R1-2405876,Technical Analysis
"NTT DOCOMO, INC.",R1-2401111,Discussion/Decision
CATT,R1-2405644,Change Request Proposal
OPPO,R1-2402746,Reply LS
"Nokia, Nokia Shanghai Bell",R1-2400367,Text Proposal for TS 38.214
ETRI,R1-2401233,Discussion/Proposal
Zhenzhen Cao,R2-2409409,Contact Person
MediaTek Inc.,R1-2406764,Discussion
"IIT KANPUR, Indian Institute of Technology Madras (IITM)",R1-2405290,Technical Analysis and Proposals
Nokia,R1-2405655,Discussion and Decision
Intel Corporation,R1-2408294,Technical Contribution
Transsion Holdings,R1-2406703,Discussion proposal
vivo,R1-2406190,Technical Contribution
NEC,R1-2406695,Discussion
Fraunhofer HHI,R1-2403327,Technical Contribution
"InterDigital, Inc.",R1-2402843,Technical Contribution
Lenovo,R1-2410321,Discussion
Sharp,R1-2410436,Technical Proposal
HONOR,R1-2406582,Discussion and Decision
Xiaomi,R1-2409896,Discussion
LG Electronics,R1-2408670,Discussion and decision
Intel Corporation,R1-2402153,Discussion
Sharp,R1-2408350,Discussion and Decision
Samsung,R1-2401702,Moderator Summary
Lenovo,R1-2400887,Discussion
"InterDigital, Inc.",R1-2400628,Discussion
CATT,R1-2409935,Technical Contribution
Huawei,R1-2401993,Technical Proposals
Huawei,R1-2400953,Scenario Prioritization Proposals
China Telecom,R1-2409996,Discussion Proposal
HiSilicon,R1-2402018,Source
"NTT DOCOMO, INC.",R1-2403430,Moderator
OPPO,R1-2406227,Discussion and Decision
ZTE Corporation,R1-2407810,Discussion and Decision
AT&T,R1-2400953,Moderator Summary
Sanechips,R1-2402192,Technical Analysis
Huawei,R1-2409144,Technical Contribution
Xiaomi,R1-2404622,Technical Proposal
ZTE,R1-2404981,Discussion and Decision
Huawei,R1-2405720,Change Proposal
Samsung,R1-2403808,Change Request Proposal
Apple,R1-2400984,Discussion/Decision
vivo,R1-2402230,Discussion and Decision
vivo,R1-2409684,Discussion and Decision
NEC,R1-2406556,Contribution
ZTE,R1-2409592,Feature Lead (9.2.1)
"InterDigital, Inc.",R1-2406206,Discussion and Decision Document
"Huawei, HiSilicon",R1-2401847,Proposals on collision rules
"NTT DOCOMO, INC.",R1-2405035,Discussion and Decision
vivo,R1-2403458,Technical Contribution
"NTT DOCOMO, INC.",R1-2403251,Discussion and Decision
ETRI,R1-2406734,Contribution
CMCC,R1-2410676,Moderator Summary
vivo,R1-2403657,CR submissions
Huawei,R1-2402034,Source
Apple Inc.,R1-2402869,Discussion/Decision
"InterDigital, Inc.",R1-2410017,Technical Contribution
Sanechips,R1-2404643,CR Author
"NTT DOCOMO, INC.",R1-2410390,Discussion and Decision
"Huawei, HiSilicon",R1-2409256,Technical Analysis
Qualcomm Incorporated,R1-2403167,Discussion/Decision
Spreadtrum Communications,R1-2400040,Technical Contribution
Ericsson,R1-2410189,Technical Contributor
Sanechips,R1-2409481,Discussion/Decision
"NTT DOCOMO, INC.",R1-2403432,Moderator Summary
ZTE,R1-2404717,CR Proposal
Sanechips,R1-2409539,Contribution
Huawei,R1-2409395,Technical Discussion
China Mobile Communications Corporation,R1-2404455,Discussion & Decision
MediaTek Inc.,R1-2407593,LS
China Mobile Communications Corporation,R1-2400309,Technical Proposal
LG Electronics,R1-2406614,Technical analysis and proposals
Lenovo,R1-2408884,Contribution
OPPO,R1-2404873,Technical Analysis
CEWiT,R1-2407073,Contribution
CMCC,R1-2410844,Session Notes
"InterDigital, Inc.",R1-2410314,Discussion Document
Steven Chen,R4-2416919,Liaison Statement
LG Electronics,R1-2403126,Discussion and decision
"NTT DOCOMO, INC.",R1-2409210,Moderator Summary
CEWiT,R1-2405239,Technical Proposal
Intel Corporation,R1-2403973,Contribution
HiSilicon,R1-2400130,Discussion and Decision
CSCN,R1-2407118,Source
"Huawei, HiSilicon",R1-2401383,Technical Proposal
Futurewei,R1-2410025,Technical Proposal
Google,R1-2404690,Technical Proposal
CAICT,R1-2406894,Contribution
Viasat,R1-2410343,Source
Mediatek Inc.,R1-2408889,CR Proposal
3GPP RAN1,RAN1#118bis-Schedule,Session Planning
LG Electronics,R1-2403509,Moderator
NVIDIA,R1-2402852,Technical Contribution
Ericsson,R1-2409203,Moderator
vivo,R1-2402248,Discussion and Decision
vivo,R1-2406157,Discussion and Decision Document
Huawei,R1-2410772,Moderator
Sanechips,R1-2400484,Source
IIT Kanpur,R1-2410592,Source
HiSilicon,R1-2406996,Technical contribution
Ericsson,R1-2410128,Source
LG Electronics,R1-2401327,Discussion Document
CATT CICTCI,R1-2401830,Source
vivo,R1-2404142,Contribution
NEC,R1-2406694,Discussion
OPPO,R1-2408166,Technical Proposal
ZTE Corporation,R1-2407557,Source
"Huawei, HiSilicon",R1-2401513,Technical Proposal
LG Electronics,R1-2408679,Technical Proposal
OPPO,R1-2408143,Discussion & Proposals
ZTE,R1-2404216,Discussion
"NTT DOCOMO, INC.",R1-2410891,Moderator Summary
Spreadtrum Communications,R1-2407722,Contribution
CMCC,R1-2405013,Change Proposal
Samsung,R1-2404092,Technical Proposal
CICTCI,R1-2400408,Technical Proposal
Google,R1-2410167,Discussion
ZTE,R1-2402067,Discussion and Decision
Fraunhofer HHI,R1-2404903,Technical Analysis
Samsung,R1-2407418,CR Proposal
Spreadtrum Communications,R1-2402108,Discussion and Decision Document
OPPO,R1-2410094,Source
Ericsson,R1-2408341,Technical Proposal
CATT,R1-2403633,Moderator
SA5,S5-238107,Source
Nokia,R1-2403084,Moderator Summary
RAN WG4,R4-2410748,Source
Panasonic,R1-2406591,Source
vivo,R1-2409663,Draft Reply LS
Mavenir,R1-2406902,Discussion and Decision
Fraunhofer IIS,R1-2403304,Contribution
CATT,R1-2409928,Technical Contribution
"NTT DOCOMO, INC.",R1-2403227,Source
Samsung,R1-2400724,Source
"NTT DOCOMO, INC.",R1-2405048,Technical Contribution
Nokia,R1-2408594,Discussion/Decision
3GPP TSG WG1,CR-Form-v12.1,Change Request
Ericsson,R1-2410353,Technical Proposal
vivo,R1-2407838,CR proposal
Ericsson,R1-2408892,Technical Proposal
Huawei,R1-2403537,Moderator
"Huawei, HiSilicon",R1-2407656,Source
HiSilicon,R1-2405846,Co-source
CICTCI,R1-2400409,Technical Proposal
Google,R1-2400396,Technical Proposal
"NTT DOCOMO, INC.",R1-2403245,Discussion and Decision
Intel Corporation,R1-2405401,Moderator
Huawei,R1-2403671,Moderator
Huawei,R1-2402022,Technical Analysis
Fujitsu,R1-2400772,Discussion document
Huawei,R1-2410676,Technical Proposal
CATT,R1-2406439,Source
Intel Corporation,R1-2402619,Source
Intel Corporation,R1-2401501,Moderator Summary
Apple,R1-2400980,Technical Proposal
BUPT,R1-2409992,Source
Lenovo,R1-2409485,Technical Proposal
AT&T,R1-2403142,Source
ZTE,R1-2405521,Proposal 1
OPPO,R1-2408142,Technical contribution
China Mobile Communications Corporation,R1-2407913,Discussion & Decision
ZTE,R1-2400496,Discussion and decision
OPPO,R1-2408149,Discussion Document
LG Electronics,R1-2403120,Discussion and decision
Apple,R1-2408464,Discussion/Decision
ZTE,R1-2405455,Moderator Summary
MediaTek,R1-2409013,Moderator Summary
vivo,R1-2409696,Discussion
LG Electronics,R1-2409146,Moderator
Lenovo,R1-2400197,Technical Contribution
Samsung,R1-2407284,Technical Contribution
Sanechips,R1-2407776,Source
Lenovo,R1-2409732,Technical Proposal
CMCC,R1-2404472,Technical Analysis
Huawei,R1-2409402,Technical Analysis
MediaTek Inc.,R1-2405084,Discussion and decision
Huawei,R1-2405853,Discussion and Decision
Apple Inc.,R1-2409792,Discussion and Decision
vivo,R1-2402242,Contribution
Ericsson,R1-2408526,Contribution
ITL,R1-2401339,Discussion and decision
"Huawei, HiSilicon",R1-2407585,Technical Contribution
ZTE Corporation,R1-2407804,CR Proposal
NEC,R1-2401617,Moderator Proposal
AT&T,R1-2401365,Moderator
"NTT DOCOMO, INC.",R1-2407486,Technical contribution
OPPO,R1-2402304,Change Request
Nokia,R1-2409771,Technical Proposal
Ericsson,R1-2410127,Contribution
Huawei,R1-2410685,Moderator
CATT,R1-2409084,Moderator Summary
Lenovo,R1-2409969,Discussion
NEC,R1-2402754,Technical Contribution
Transsion Holdings,R1-2400206,Discussion and decision
Spreadtrum Communications,R1-2404015,Discussion and decision
Sony,R1-2401607,Moderator
Huawei,R1-2408971,CR Source
Fraunhofer HHI,R1-2410561,Source
Xiaomi,R1-2400558,Technical analysis and proposals
Panasonic,R1-2405011,Discussion
Ericsson,R1-2403692,Moderator Summary
Apple Inc.,R1-2408451,Source
OPPO,R1-2407486,Moderator
HiSilicon,R1-2401994,Technical Proposal
HiSilicon,R1-2403923,CR Proposal
Nokia,R1-2400944,Change Request Proposal
ETRI,R1-2406731,Discussion
RUijie networks,R1-2400935,Technical Proposal
Indian Institute of Technology Kanpur,R1-2407134,Technical Analysis
Huawei,R1-2403678,Feature Lead Summary
Futurewei,R1-2400094,Discussion Document
Lenovo,R1-2406522,Technical contribution
NEC,R1-2404794,Discussion and Decision Proposal
Samsung,R1-2401924,Document source and CR updates
Ericsson,R1-2401543,Technical Proposal
Huawei,R1-2407526,Technical contributor
Ericsson,R1-2408767,Technical Proposal
Ericsson,R1-2401341,"Discussion, Decision"
vivo,R1-2409680,Technical Contribution
Intel Corporation,R1-2409000,Moderator
Huawei,R1-2401380,Discussion and Decision
Qualcomm Incorporated,R1-2410482,Discussion and Decision
Ericsson,R1-2409450,Technical Contribution
Google,R1-2401256,Discussion
"NTT DOCOMO, INC.",R1-2406932,Discussion and Decision
Spreadtrum Communications,R1-2400064,Technical contribution
NTT DOCOMO,R1-2409045,Contact Organization
Jianxiang Li,R2-2313796,Contact Person
Samsung,R1-2409303,Contributor
Panasonic,R1-2403130,Discussion
Ericsson,R1-2407585,CR Submission
OPPO,R1-2406263,Contribution
ZTE Corporation,R1-2410120,Technical Analysis
LG Electronics,R1-2409836,Discussion and decision
Indian Institute of Technology Madras,R1-2401266,Technical Contribution
LG Electronics,R1-2410297,Contribution
CMCC,R1-2409523,Technical Proposal
IIT Kanpur,R1-2407131,Discussion and Decision
TSG RAN WG4,R4-2406718,Liaison Statement
ZTE Corporation,R1-2404231,Source
Qualcomm,R1-2407310,
Huawei,R1-2407674,Technical Proposal
Nokia,R1-2400086,Source
OPPO,R1-2408133,Source
Samsung,R1-2403485,Technical Proposal
Qualcomm,R1-2401555,Moderator Summary
NEC,R1-2404653,Technical Contribution
Ericsson,R1-2409388,Technical Analysis and Proposals
Nokia,R1-2405818,Technical Contribution
vivo,R1-2406153,CR Proposal
Continental Automotive,R1-2404798,Technical Analysis
MediaTek Inc.,R1-2409252,Moderator Summary
OPPO,R1-2405505,Moderator Summary
Lenovo,R1-2406688,Discussion and Decision
Panasonic,R1-2410250,Discussion
MediaTek Inc.,R1-2405076,Discussion/Decision Input
Panasonic,R1-2404596,Technical Contribution
ZTE,R1-2407521,Moderator Summary
Qualcomm Incorporated,R1-2407027,Discussion/Decision Proposal
"NTT DOCOMO, INC.",R1-2405610,Moderator Summary
Lekha Wireless,R1-2409991,Discussion
Nokia,R1-2405584,Moderator Summary
Qualcomm,R1-2407287,Technical Feedback
Tejas Networks Ltd,R1-2405937,Discussion and Decision Proposal
InterDigital,R1-2405476,Moderator
CATT,R1-2403753,Moderator Proposal
"NTT DOCOMO, INC.",R1-2405677,Moderator Summary
ZTE,R1-2402063,Discussion
Ericsson,R1-2403604,Parameter alignment correction
Samsung,R1-2404120,Discussion and decision
ZTE Corporation,R1-2406409,Technical analysis and proposals
Intel Corporation,R1-2406012,Contribution
CAICT,R1-2403308,Discussion and Decision
AT&T,R1-2410337,Moderator Summary
Sanechips,R1-2407777,Technical Analysis
Samsung,R1-2402446,Technical Contribution
NEC,R1-2408216,Discussion and decision
ZTE,R1-2401681,Moderator
ETRI,R1-2410260,Discussion
UNISOC,R1-2409630,Discussion and decision
Sanechips,R1-2410456,CR Proposal
Huawei,R1-2401608,Proposals on simultaneous Tx/Rx
"NTT DOCOMO, INC.",R1-2407222,Technical Proposal
Huawei,R1-2401515,Analysis of FG 50-1b vs. FG 11-9a
CATT,R1-2402349,Technical Discussion
"NTT DOCOMO, INC.",R1-2406924,Discussion and Decision
"Huawei, HiSilicon",R1-2408978,Proposed change
Fujitsu,R1-2408108,Discussion and Decision
OPPO,R1-2402333,Discussion Contribution
"InterDigital, Inc.",R1-2404262,Technical Contribution
LG Electronics,R1-2402634,Technical Proposal
CATT,R1-2403635,Technical Contribution
vivo,R1-2406200,Source
Lenovo,R1-2404343,Change Proposal
Viasat,R1-2407139,Source
OPPO,R1-2408127,Change Request Proposal
ZTE Corporation,R1-2402621,Discussion
MediaTek Inc.,R1-2405888,Discussion/Decision
Apple Inc.,R1-2409240,Moderator Summary
MediaTek Inc,R1-2407335,Source
Nokia,R1-2406755,Source
"InterDigital, Inc.",R1-2402080,Discussion and Decision
"NTT DOCOMO, INC.",R1-2408781,Discussion and Decision
Ericsson,R1-2400530,Source
"NTT DOCOMO, INC.",R1-2403236,Technical Discussion
Ericsson,R1-2401146,Source
Fujitsu,R1-2400767,Source
Huawei,R1-2403512,Moderator Summary
Hisilicon,R1-2405393,Technical Contribution
"ZTE Corporation, Sanechips",R1-2407790,Change Request Proposal
Bin Xu,R2-2403765,Reply LS
CATT,R1-2408010,Discussion and Decision
Vodafone,R1-2401671,Moderator Summary
Apple Inc.,R1-2406825,Technical Proposal
Sony,R1-2404494,Technical Proposal
CATT,R1-2408048,Technical Contribution
vivo,R1-2404330,Source
Huawei/HiSilicon,R1-2401482,Technical Proposal
Ericsson,R1-2401607,Contributor
vivo,R1-2407879,Discussion and Decision
Xiaomi,R1-2402665,Discussion
Nokia,R1-2404922,Change Request
Samsung,R1-2404099,Change Request
HiSilicon,R1-2402022,Technical Analysis
vivo,R1-2407854,Technical Analysis and Proposals
HiSilicon,R1-2410601,Source
Samsung,R1-2402413,Reply LS
HiSilicon,R1-2408170,Source
New H3C,R1-2403876,Discussion and Decision
ZTE,R1-2404565,Technical analysis and proposals
MediaTek Inc.,R1-2405079,Contribution document
MediaTek Inc.,R1-2410518,Technical Contribution
vivo,R1-2407202,Moderator Summary
Lenovo,R1-2409484,Technical contribution
Panasonic,R1-2408352,Technical Contribution
NEC,R1-2409869,Contribution
Nokia,R1-2400838,Technical analysis and proposals
IIT KANPUR,R1-2405116,Source
Samsung,R1-2408622,CR Proposal
Ericsson,R1-2400893,Change Request
HiSilicon,R1-2409402,Technical Analysis
vivo,R1-2404140,Reply Liaison Statement
Apple Inc.,R1-2401010,Technical Proposal
Ericsson,R1-2410535,Technical Contribution
ASUSTeK,R1-2410411,Discussion and Decision
Fraunhofer HHI,R1-2403304,Contribution
